name,is_closed,url,review_count,categories,rating,latitude,longitude,price,address1,city,country,state,distance,price_numeric
Sabor do Beijo,False,https://www.yelp.com/biz/sabor-do-beijo-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Cafes, Fast Food",3.0,-7.11260448642113,-34.8231342628333,,Av. Almirante Tamandaré,João Pessoa,BR,PB,7472.15,
Marmitex,False,https://www.yelp.com/biz/marmitex-jo%C3%A3o-pessoa?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Restaurants,2.0,-7.0672365,-34.841068,,Rua Pres Nilo Peçanha 159,João Pessoa,BR,PB,9886.16,
Jardins Grill,False,https://www.yelp.com/biz/jardins-grill-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,27,"Steakhouses, Rodizios",4.5,-25.4427486,-49.2744377,$$$,"R. Lamenha Lins, 712",Curitiba,BR,PR,752.94,3.0
Whatafuck,False,https://www.yelp.com/biz/whatafuck-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,53,"Bars, Burgers",4.0,-25.4365097047794,-49.2846283247373,$,"Av. Vicente Machado, 845",Curitiba,BR,PR,1237.16,1.0
Espaço Carmela,False,https://www.yelp.com/biz/espa%C3%A7o-carmela-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Brazilian, Seafood, Burgers",5.0,-25.427443,-49.2726834,,"R. Dr. Claudino dos Santos, 72",Curitiba,BR,PR,1022.97,
Officina Restô Bar,False,https://www.yelp.com/biz/officina-rest%C3%B4-bar-curitiba-3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,11,"Cocktail Bars, Modern European",4.5,-25.4352604054721,-49.2859596249996,$$,"Alameda Carlos de Carvalho, 1154",Curitiba,BR,PR,1376.84,2.0
Barolo Trattoria,False,https://www.yelp.com/biz/barolo-trattoria-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,32,Italian,4.5,-25.4462414,-49.2842598,$$$,"Av. Silva Jardim, 2487",Curitiba,BR,PR,1624.73,3.0
Quintana Gastronomia,False,https://www.yelp.com/biz/quintana-gastronomia-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,16,Buffets,5.0,-25.4418289013373,-49.2870503754631,$$,"Av. do Batel, 1440",Curitiba,BR,PR,1597.9,2.0
Maneki Lamen,False,https://www.yelp.com/biz/maneki-lamen-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Japanese,4.0,-25.436833,-49.269228,,"Av. Visconde de Guarapuava, 2800",Curitiba,BR,PR,312.74,
BarBaran,False,https://www.yelp.com/biz/barbaran-curitiba-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,30,"Ukrainian, Gastropubs",4.5,-25.431076,-49.2816734,$,"Al. Augusto Stelfelld, 799",Curitiba,BR,PR,1112.77,1.0
Brasileirinho,False,https://www.yelp.com/biz/brasileirinho-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,"Bars, Brazilian",4.5,-25.4273243,-49.2717552,$$,"R. Mateus Leme, 67",Curitiba,BR,PR,1040.83,2.0
Bar do Alemão,False,https://www.yelp.com/biz/bar-do-alem%C3%A3o-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,42,"Pubs, German, Gastropubs",4.5,-25.4276455049415,-49.2729297754578,$$,"R. Doutor Claudino dos Santos, 63",Curitiba,BR,PR,977.45,2.0
Restaurante Old West,False,https://www.yelp.com/biz/restaurante-old-west-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,8,"Tex-Mex, American (Traditional), Mexican",5.0,-25.438027,-49.2477177,$$$,"R. São Januário, 248",Curitiba,BR,PR,2460.53,3.0
Poco Tapas,False,https://www.yelp.com/biz/poco-tapas-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,7,Tapas/Small Plates,5.0,-25.4435702,-49.3023662,$$$,"Av. Vicente Machado, 2786",Curitiba,BR,PR,3121.22,3.0
Churrascaria Badida,False,https://www.yelp.com/biz/churrascaria-badida-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,Steakhouses,4.5,-25.4489651,-49.2958679,$$$$,"Av. Sete de Setembro, 6045",Curitiba,BR,PR,2758.0,4.0
Churrascaria Tropilha Grill,False,https://www.yelp.com/biz/churrascaria-tropilha-grill-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,7,Steakhouses,4.5,-25.43724,-49.27786,,"R. Emiliano Perneta, 700",Curitiba,BR,PR,582.25,
Restaurante Manu,False,https://www.yelp.com/biz/restaurante-manu-curitiba-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,6,"Modern European, Brazilian",4.5,-25.43844,-49.28415,$$$$,"Alameda Dom Pedro II, 317",Curitiba,BR,PR,1206.79,4.0
Al Bába,False,https://www.yelp.com/biz/al-b%C3%A1ba-curitiba-3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,5,Arabic,4.0,-25.4385319,-49.2789421,$,"R. Emiliano Perneta, 865",Curitiba,BR,PR,703.8,1.0
Malindi,False,https://www.yelp.com/biz/malindi-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Chinese,5.0,-25.4375779,-49.2753625,,"R. Dr. Pedrosa, 67",Curitiba,BR,PR,302.62,
Coco Bambu,False,https://www.yelp.com/biz/coco-bambu-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,5,Seafood,4.5,-25.4391116,-49.2812724,$$$,Shopping Crystal,Curitiba,BR,PR,948.65,3.0
Yü Cozinha Oriental,False,https://www.yelp.com/biz/y%C3%BC-cozinha-oriental-curitiba-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,8,"Japanese, Chinese, Korean",4.5,-25.4321507,-49.2758827,$$,"Praça General Osório, 485",Curitiba,BR,PR,594.96,2.0
Cantina do Délio,False,https://www.yelp.com/biz/cantina-do-d%C3%A9lio-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,12,Italian,4.5,-25.4227431,-49.2494257,$$,"R. Itupava, 1094",Curitiba,BR,PR,2755.46,2.0
A Pamphylia,False,https://www.yelp.com/biz/a-pamphylia-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,14,Italian,4.5,-25.4433689,-49.2894936,$$,"Av. do Batel, 1733",Curitiba,BR,PR,1903.37,2.0
Koda Pub & Kitchen,False,https://www.yelp.com/biz/koda-pub-e-kitchen-curitiba-7?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,16,"Pubs, Gastropubs",4.0,-25.4351501,-49.2768288,$$,R. 24 horas,Curitiba,BR,PR,486.7,2.0
Esquina Sabor Grill,False,https://www.yelp.com/biz/esquina-sabor-grill-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Restaurants,4.5,-25.4377899,-49.2767982,,"Rua Doutor Pedrosa, 242",Curitiba,BR,PR,482.67,
Templo Da Cerveja,False,https://www.yelp.com/biz/templo-da-cerveja-curitiba-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,11,"Brasseries, Wine Bars",4.5,-25.4400718582422,-49.2823531383013,$$,"Rua Coronel Dulcídio, 775, Loja 3, Bloco 2",Curitiba,BR,PR,1087.4,2.0
Avenida Paulista Pizza Bar,False,https://www.yelp.com/biz/avenida-paulista-pizza-bar-curitiba-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,10,"Pizza, Italian",4.5,-25.4372597,-49.2779694,$$,R. Emiliano Perneta 680,Curitiba,BR,PR,569.8,2.0
Madero Comendador,False,https://www.yelp.com/biz/madero-comendador-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,12,"Diners, Burgers",4.5,-25.4345682,-49.2778086,$$,"R. Comendador Araújo, 152",Curitiba,BR,PR,599.42,2.0
Le Réchaud,False,https://www.yelp.com/biz/le-r%C3%A9chaud-curitiba-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,"Brazilian, Seafood",4.5,-25.428896,-49.3005524,$$$$,"R. Júlia Wanderley, 1050",Curitiba,BR,PR,2535.7,4.0
Restaurante Popular de Curitiba,False,https://www.yelp.com/biz/restaurante-popular-de-curitiba-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Brazilian,5.0,-25.4380094,-49.275233,,"Praça Rui Barbosa, 101",Curitiba,BR,PR,342.87,
Rause,False,https://www.yelp.com/biz/rause-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,13,"Cafes, Wine Bars",5.0,-25.4336321,-49.2818111,$$,"Alameda Doutor Carlos de Carvalho, 696",Curitiba,BR,PR,1006.94,2.0
Costelão Alto da XV,False,https://www.yelp.com/biz/costel%C3%A3o-alto-da-xv-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,9,Steakhouses,3.5,-25.4271756,-49.2559865,$$,"R. Mal Deodoro, 1805",Curitiba,BR,PR,1934.58,2.0
Izakaya Hyotan,False,https://www.yelp.com/biz/izakaya-hyotan-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,7,"Bars, Izakaya",5.0,-25.4326433227369,-49.2860723422453,$$,"Alameda Augusto Stellfeld, 1281",Curitiba,BR,PR,1444.47,2.0
Empório Muf's Café,False,https://www.yelp.com/biz/emp%C3%B3rio-mufs-caf%C3%A9-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,"Cafes, Wine Bars",4.5,-25.4406792,-49.2752466,$$,"R. Lamenha Lins, 467",Curitiba,BR,PR,541.9,2.0
Babilônia,False,https://www.yelp.com/biz/babil%C3%B4nia-curitiba-5?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,35,"Brazilian, Cocktail Bars, Desserts",4.0,-25.439933,-49.285858,$$,"Alameda Dom Pedro II, 541",Curitiba,BR,PR,1415.61,2.0
OX Room Steakhouse,False,https://www.yelp.com/biz/ox-room-steakhouse-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"American (Traditional), Steakhouses, Bars",4.5,-25.43866,-49.28472,,"Alameda Dom Pedro II, 390",Curitiba,BR,PR,1284.33,
Mexicano Bras-Mex Grill,False,https://www.yelp.com/biz/mexicano-bras-mex-grill-curitiba-4?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,6,Mexican,5.0,-25.452417,-49.2692596,,"R. Chile, 2135",Curitiba,BR,PR,1805.15,
Farnel,False,https://www.yelp.com/biz/farnel-curitiba-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,6,Brazilian,5.0,-25.4274118,-49.2728374,$$$,"R. Doutor Claudino dos Santos, 90",Curitiba,BR,PR,1001.14,3.0
Bobardí,False,https://www.yelp.com/biz/bobard%C3%AD-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,10,"French, Lounges",4.5,-25.4089366,-49.251909,$$$,"Av. Munhoz da Rocha, 757",Curitiba,BR,PR,3668.07,3.0
Restaurante Tartine,False,https://www.yelp.com/biz/restaurante-tartine-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,Restaurants,4.0,-25.4344788,-49.2865219,$$$,R. Coronel Dulcídio 35,Curitiba,BR,PR,1443.59,3.0
Ohana Restaurante,False,https://www.yelp.com/biz/ohana-restaurante-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Japanese, Buffets, Organic Stores",4.5,-25.4398289,-49.2814636,$,"Rua Beijamin Lins, 774 - Batel",Curitiba,BR,PR,1004.7,1.0
Tuk-Tuk Comida Indiana e Tailandesa,False,https://www.yelp.com/biz/tuk-tuk-comida-indiana-e-tailandesa-curitiba-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,12,"Indian, Thai",4.0,-25.41417,-49.24615,$,"R. Camões, 1888",Curitiba,BR,PR,3608.24,1.0
Cantinho da Bica,False,https://www.yelp.com/biz/cantinho-da-bica-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,5,Diners,5.0,-25.4033375,-49.2893066,$,R. João Tschannerl 1009,Curitiba,BR,PR,4039.1,1.0
Tokyo-u,False,https://www.yelp.com/biz/tokyo-u-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,17,"Cocktail Bars, Sushi Bars",4.5,-25.4441956054705,-49.269706066273,$$,"Av. Getulio Vargas, 1011",Curitiba,BR,PR,903.44,2.0
Nayme Culinária Árabe,False,https://www.yelp.com/biz/nayme-culin%C3%A1ria-%C3%A1rabe-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Arabic,5.0,-25.438368,-49.290727,$$,"Av. Vicente Machado, 1482",Curitiba,BR,PR,1862.18,2.0
Restaurante Spaghetto,False,https://www.yelp.com/biz/restaurante-spaghetto-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,10,Restaurants,5.0,-25.4331532,-49.2797737,$$,"R. Visconde do Rio Branco, 1302",Curitiba,BR,PR,748.15,2.0
Aroma Mineiro,False,https://www.yelp.com/biz/aroma-mineiro-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Restaurants,4.0,-25.4374123,-49.2655373,,Av. 7 de Setembro 2775 lj 14,Curitiba,BR,PR,476.68,
Restaurante Tiki Liki,False,https://www.yelp.com/biz/restaurante-tiki-liki-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,16,Asian Fusion,4.5,-25.460815,-49.295538,$,"R. Parintins, 756",Curitiba,BR,PR,3577.63,1.0
Kandoo Culinária Japonesa,False,https://www.yelp.com/biz/kandoo-culin%C3%A1ria-japonesa-curitiba-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,10,Japanese,4.5,-25.4474841840408,-49.285453554305,$$,"R. Dr. Alexandre Gutierrez, 732",Curitiba,BR,PR,1804.54,2.0
Taisho,False,https://www.yelp.com/biz/taisho-curitiba-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,14,Japanese,4.5,-25.4458656,-49.2793579,$$$,"Av. Iguaçu, 1836",Curitiba,BR,PR,1226.99,3.0
Armazém Califórnia,False,https://www.yelp.com/biz/armaz%C3%A9m-calif%C3%B3rnia-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,10,"Specialty Food, Arabic",4.5,-25.4288675,-49.2724792,$$,"R. Saldanha Marinho, 68",Curitiba,BR,PR,825.0,2.0
Priero Bistrô & Café,False,https://www.yelp.com/biz/priero-bistr%C3%B4-e-caf%C3%A9-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,"Bistros, Cafes",4.5,-25.4355278,-49.2774429,,"Rua Visconde do Rio Branco, 1655",Curitiba,BR,PR,529.45,
Maka Steak House,False,https://www.yelp.com/biz/maka-steak-house-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,Steakhouses,4.5,-25.4388046,-49.2796364,,Emiliano Perneta 952,Curitiba,BR,PR,799.54,
Negrita,False,https://www.yelp.com/biz/negrita-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,13,"Spanish, Cocktail Bars",4.5,-25.4282055,-49.268898,$,"R. São Francisco, 50",Curitiba,BR,PR,978.47,1.0
Limoeiro Restaurante,False,https://www.yelp.com/biz/limoeiro-restaurante-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,6,"Brazilian, Bars",4.5,-25.4332409,-49.2377281,$$$,"Av. Mal Humberto A. C. Branco, 669",Curitiba,BR,PR,3506.39,3.0
La Santa,False,https://www.yelp.com/biz/la-santa-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,19,"Mexican, Bars",4.5,-25.4247429669439,-49.2743240302723,$,"R. Paula Gomes, 485",Curitiba,BR,PR,1313.89,1.0
Bar Pote Chopp,False,https://www.yelp.com/biz/bar-pote-chopp-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,6,Restaurants,4.5,-25.4336662,-49.2714882,,Al Doutor Muricy 431,Curitiba,BR,PR,323.01,
Empanadas Don Hugo,False,https://www.yelp.com/biz/empanadas-don-hugo-curitiba-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Brazilian Empanadas,5.0,-25.4160566,-49.2566186,,"R. Machado De Assis, 322",Curitiba,BR,PR,2733.75,
Hard Rock Cafe,False,https://www.yelp.com/biz/hard-rock-cafe-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,24,"American (Traditional), Cafes",4.0,-25.4383208235842,-49.2810490793129,$$$,"R. Buenos Aires, 50",Curitiba,BR,PR,902.84,3.0
Nonna Giovanna,False,https://www.yelp.com/biz/nonna-giovanna-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,7,Restaurants,4.5,-25.4280682,-49.2698288,$$,R. São Francisco 134,Curitiba,BR,PR,948.64,2.0
Flor de Café,False,https://www.yelp.com/biz/flor-de-caf%C3%A9-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Cafes,3.5,-25.437624,-49.2713547,$,"Av. Visconde de Guarapuava, 3082",Curitiba,BR,PR,157.37,1.0
Parrilla Buenos Aires,False,https://www.yelp.com/biz/parrilla-buenos-aires-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,5.0,-25.4326191,-49.276371,$$,Pça. General Osório 431,Curitiba,BR,PR,578.0,2.0
Tuna,False,https://www.yelp.com/biz/tuna-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,"Japanese, Asian Fusion",4.5,-25.4213085,-49.2684555,$$,"R. Heitor Stockler de Franca, 396",Curitiba,BR,PR,1817.15,2.0
Tun Fang,False,https://www.yelp.com/biz/tun-fang-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Chinese,4.5,-25.4234867,-49.2855186,$,"Al Prudente de Moraes, 175",Curitiba,BR,PR,1940.02,1.0
Coré bar e restaurante,False,https://www.yelp.com/biz/cor%C3%A9-bar-e-restaurante-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,Restaurants,4.5,-25.4339752,-49.2675819,$,"Rua Barão do Rio Branco, 438",Curitiba,BR,PR,543.66,1.0
Mercearia Fantinato,False,https://www.yelp.com/biz/mercearia-fantinato-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,15,Brazilian,4.5,-25.4060459,-49.2712288,$$,"R. Mateus Leme, 2553",Curitiba,BR,PR,3497.35,2.0
Pastelaria Brasileira,False,https://www.yelp.com/biz/pastelaria-brasileira-curitiba-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,8,Brazilian Empanadas,5.0,-25.4307041,-49.2738647,$,"R. Cândido Lopes, 156",Curitiba,BR,PR,645.75,1.0
Txapela,False,https://www.yelp.com/biz/txapela-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Bars, Spanish",4.0,-25.4296951,-49.2748413,$$,"R. Ébano Pereira, 269",Curitiba,BR,PR,790.12,2.0
Tropical Banana,False,https://www.yelp.com/biz/tropical-banana-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,"Specialty Food, Diners",4.5,-25.4374123,-49.2655373,$$,"Av. 7 de Setembro, 2775",Curitiba,BR,PR,606.93,2.0
Churrascaria Fogo Forte,False,https://www.yelp.com/biz/churrascaria-fogo-forte-curitiba?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Steakhouses,4.5,-25.4441416,-49.2738572,,"Av. Iguaçu, 1271",Curitiba,BR,PR,885.93,
